list,title,doi,documentPage
https://dblp.org/rec/conf/hhai/0001GS23,Leveraging Diversity in Online Interactions (Short Paper).,,https://ceur-ws.org/Vol-3456/short5-9.pdf
https://dblp.org/rec/conf/hhai/000324,Operationalising AI Governance - a Hands-on Approach to Responsible AI.,,https://ceur-ws.org/Vol-3825/keynote6-2.pdf
https://dblp.org/rec/conf/hhai/2022,"HHAI 2022: Augmenting Human Intellect - Proceedings of the First International Conference on Hybrid Human-Artificial Intelligence, Amsterdam, The Netherlands, 13-17 June 2022.",https://doi.org/10.3233/FAIA354,https://doi.org/10.3233/FAIA354
https://dblp.org/rec/conf/hhai/2023,"HHAI 2023: Augmenting Human Intellect - Proceedings of the Second International Conference on Hybrid Human-Artificial Intelligence, June 26-30, 2023, Munich, Germany.",,https://ebooks.iospress.nl/volume/hhai-2023-augmenting-human-intellect-proceedings-of-the-second-international-conference-on-hybrid-human-artificial-intelligence
https://dblp.org/rec/conf/hhai/2023w,"Proceedings of the Workshops at the Second International Conference on Hybrid Human-Artificial Intelligence co-located with (HHAI 2023), Munich, Germany, June 26-27, 2023.",,https://ceur-ws.org/Vol-3456
https://dblp.org/rec/conf/hhai/2023w,"Proceedings of the Workshops at the Second International Conference on Hybrid Human-Artificial Intelligence co-located with (HHAI 2023), Munich, Germany, June 26-27, 2023.",,https://nbn-resolving.org/urn:nbn:de:0074-3456-8
https://dblp.org/rec/conf/hhai/2024,"HHAI 2024: Hybrid Human AI Systems for the Social Good - Proceedings of the Third International Conference on Hybrid Human-Artificial Intelligence, Malmö, Sweden, 10-14 June 2024.",https://doi.org/10.3233/FAIA386,https://doi.org/10.3233/FAIA386
https://dblp.org/rec/conf/hhai/2024w,"Proceedings of the Workshops at the Third International Conference on Hybrid Human-Artificial Intelligence co-located with (HHAI 2024), Malmö, Sweden, June 10-11, 2024.",,https://ceur-ws.org/Vol-3825
https://dblp.org/rec/conf/hhai/2024w,"Proceedings of the Workshops at the Third International Conference on Hybrid Human-Artificial Intelligence co-located with (HHAI 2024), Malmö, Sweden, June 10-11, 2024.",,https://nbn-resolving.org/urn:nbn:de:0074-3825-7
https://dblp.org/rec/conf/hhai/AbramskiCLRS24,Cognitive Network Science Unveils Affective Bias in GPT Models Mirroring Math Anxiety in High-School Students.,https://doi.org/10.3233/FAIA240221,https://doi.org/10.3233/FAIA240221
https://dblp.org/rec/conf/hhai/AbramskiLRS24,LLM-Generated Word Association Norms.,https://doi.org/10.3233/FAIA240177,https://doi.org/10.3233/FAIA240177
https://dblp.org/rec/conf/hhai/AbuhaimedS22,Effective Task Allocation in Ad Hoc Human-Agent Teams.,https://doi.org/10.3233/FAIA220197,https://doi.org/10.3233/FAIA220197
https://dblp.org/rec/conf/hhai/AchonSHCGC23,'SOS TUTORÍA UC': A Diversity-Aware Application for Tutor Recommendation Based on Competence and Personality (Short Paper).,,https://ceur-ws.org/Vol-3456/short5-8.pdf
https://dblp.org/rec/conf/hhai/AdanH23,CollEagle; Tangible Human-AI Interaction for Collocated Collaboration.,https://doi.org/10.3233/FAIA230115,https://doi.org/10.3233/FAIA230115
https://dblp.org/rec/conf/hhai/AdhikariGDV24,Beyond Skills: The Role of Values in Job Seeking in the Era of Industry 5.0.,https://doi.org/10.3233/FAIA240178,https://doi.org/10.3233/FAIA240178
https://dblp.org/rec/conf/hhai/AkintundeYFCD024,Formal Specification of Actual Trust in Multiagent Systems.,https://doi.org/10.3233/FAIA240179,https://doi.org/10.3233/FAIA240179
https://dblp.org/rec/conf/hhai/AlfieriDGGS23,Ethical Preferences in the Digital World: The EXOSOUL Questionnaire.,https://doi.org/10.3233/FAIA230092,https://doi.org/10.3233/FAIA230092
https://dblp.org/rec/conf/hhai/AlfieriIMP22,Exosoul: Ethical Profiling in the Digital World.,https://doi.org/10.3233/FAIA220194,https://doi.org/10.3233/FAIA220194
https://dblp.org/rec/conf/hhai/AlfieriSDI24,In Search of Clarity: Discerning Between Human Replacement and Augmentation.,https://doi.org/10.3233/FAIA240180,https://doi.org/10.3233/FAIA240180
https://dblp.org/rec/conf/hhai/Armaselu24,Playing the Imitation Game: Human-AI Simulators in Pedagogic Design.,https://doi.org/10.3233/FAIA240181,https://doi.org/10.3233/FAIA240181
https://dblp.org/rec/conf/hhai/Aydin24,Assisting Users in Privacy Conflicts with Partially Observable Multi-Agent Reinforcement Learning.,https://doi.org/10.3233/FAIA240182,https://doi.org/10.3233/FAIA240182
https://dblp.org/rec/conf/hhai/BakkerBMBR22,A Hybrid Approach for Creating Knowledge Graphs: Recognizing Emerging Technologies in Dutch Companies.,https://doi.org/10.3233/FAIA220226,https://doi.org/10.3233/FAIA220226
https://dblp.org/rec/conf/hhai/BanaeeKNL24,Intention Recognition and Communication for Human-Robot Collaboration.,,https://ceur-ws.org/Vol-3825/short3-3.pdf
https://dblp.org/rec/conf/hhai/BerberianGP23,Communicating AI Intentions to Boost Human AI Cooperation (Short Paper).,,https://ceur-ws.org/Vol-3456/short4-2.pdf
https://dblp.org/rec/conf/hhai/BergKHGSL23,A Conceptual Model for Implementing Explainable AI by Design: Results of an Empirical Study.,https://doi.org/10.3233/FAIA230075,https://doi.org/10.3233/FAIA230075
https://dblp.org/rec/conf/hhai/Berman24,Why Do You Think This Person Is Introverted? - Towards Conversational Argumentative Explainability.,https://doi.org/10.3233/FAIA240222,https://doi.org/10.3233/FAIA240222
https://dblp.org/rec/conf/hhai/Berman24a,Argumentative Dialogue As Basis For Human-AI Collaboration.,,https://ceur-ws.org/Vol-3825/short3-2.pdf
https://dblp.org/rec/conf/hhai/BirhaneS22,The Games We Play: Critical Complexity Improves Machine Learning.,https://doi.org/10.3233/FAIA220186,https://doi.org/10.3233/FAIA220186
https://dblp.org/rec/conf/hhai/BisonZ23,Factors Impacting the Quality of User Answers on Smartphones (Short Paper).,,https://ceur-ws.org/Vol-3456/short5-2.pdf
https://dblp.org/rec/conf/hhai/BoerS24,Hybrid Intelligence for Digital Humanities.,https://doi.org/10.3233/FAIA240186,https://doi.org/10.3233/FAIA240186
https://dblp.org/rec/conf/hhai/BorovikV23,Co-Performing Music with AI: Real-Time Performance Control Using Speech and Gestures.,https://doi.org/10.3233/FAIA230097,https://doi.org/10.3233/FAIA230097
https://dblp.org/rec/conf/hhai/BosDFVBT22,"Karen, the Interrupting Customer.",https://doi.org/10.3233/FAIA220211,https://doi.org/10.3233/FAIA220211
https://dblp.org/rec/conf/hhai/BottaSG23,Personalizing Interventions with Diversity Aware Bandits (Short Paper).,,https://ceur-ws.org/Vol-3456/short5-10.pdf
https://dblp.org/rec/conf/hhai/BrinckS24,Frictional Design in Human-Robot Interaction: Delayed Movement in a Turn-Taking Game.,,https://ceur-ws.org/Vol-3825/short1-4.pdf
https://dblp.org/rec/conf/hhai/BrowneBYLA22,Trust in Clinical AI: Expanding the Unit of Analysis.,https://doi.org/10.3233/FAIA220192,https://doi.org/10.3233/FAIA220192
https://dblp.org/rec/conf/hhai/BussoAG23,A Research Infrastructure for Generating and Sharing Diversity-Aware Data (Short Paper).,,https://ceur-ws.org/Vol-3456/short5-4.pdf
https://dblp.org/rec/conf/hhai/BussoL23,A Context Model for Collecting Diversity-Aware Data (Short Paper).,,https://ceur-ws.org/Vol-3456/short5-3.pdf
https://dblp.org/rec/conf/hhai/CabitzaN22,"Open, Multiple, Adjunct. Decision Support at the Time of Relational AI.",https://doi.org/10.3233/FAIA220204,https://doi.org/10.3233/FAIA220204
https://dblp.org/rec/conf/hhai/CappuccioBMR24,An Interactive Interface for Feature Space Navigation.,https://doi.org/10.3233/FAIA240184,https://doi.org/10.3233/FAIA240184
https://dblp.org/rec/conf/hhai/CarterTS22,"A ""Mock App Store"" Interface for Virtual Privacy Assistants.",https://doi.org/10.3233/FAIA220212,https://doi.org/10.3233/FAIA220212
https://dblp.org/rec/conf/hhai/Ceard-Falkenberg22,pEncode: A Tool for Visualizing Pen Signal Encodings in Real-Time.,https://doi.org/10.3233/FAIA220217,https://doi.org/10.3233/FAIA220217
https://dblp.org/rec/conf/hhai/Chaaben24,Exploring Human-AI Collaboration and Explainability for Sustainable ML.,https://doi.org/10.3233/FAIA240209,https://doi.org/10.3233/FAIA240209
https://dblp.org/rec/conf/hhai/ChakravortiFFMS23,A Prototype Hybrid Prediction Market for Estimating Replicability of Published Work.,https://doi.org/10.3233/FAIA230093,https://doi.org/10.3233/FAIA230093
https://dblp.org/rec/conf/hhai/Chang0KOA24,Human-Centered AI for Dementia Care: Using Reinforcement Learning for Personalized Interventions Support in Eating and Drinking Scenarios.,https://doi.org/10.3233/FAIA240185,https://doi.org/10.3233/FAIA240185
https://dblp.org/rec/conf/hhai/CharalambidesM23,Intra-Organizational Communication 2.0 (Short Paper).,,https://ceur-ws.org/Vol-3456/short5-5.pdf
https://dblp.org/rec/conf/hhai/ChenSBHKS0W24,"Intelligent Support Systems for Lifestyle Change: Integrating Dialogue, Information Extraction, and Reasoning.",https://doi.org/10.3233/FAIA240223,https://doi.org/10.3233/FAIA240223
https://dblp.org/rec/conf/hhai/ChenTHJR23,Acquiring Semantic Knowledge for User Model Updates via Human-Agent Alignment Dialogues.,https://doi.org/10.3233/FAIA230077,https://doi.org/10.3233/FAIA230077
https://dblp.org/rec/conf/hhai/ChuanS23,Challenges and Findings in Creating Smart Assistants for Mixed Reality Training Apps.,https://doi.org/10.3233/FAIA230111,https://doi.org/10.3233/FAIA230111
https://dblp.org/rec/conf/hhai/ClavieSNB23,Towards Simple Hybrid Language Model Reasoning Through Human Explanations Enhanced Prompts.,https://doi.org/10.3233/FAIA230103,https://doi.org/10.3233/FAIA230103
https://dblp.org/rec/conf/hhai/CohenMCC23,Teamness and Trust in AI-Enabled Decision Support Systems (Short Paper).,,https://ceur-ws.org/Vol-3456/short4-7.pdf
https://dblp.org/rec/conf/hhai/Cooley-RussLKPR23,A Testbed for Cognitively Plausibly Bartering Agents.,https://doi.org/10.3233/FAIA230109,https://doi.org/10.3233/FAIA230109
https://dblp.org/rec/conf/hhai/CorradoGGLVZ23,Assisting the Assistant: A Cobot for Voice Customer Support.,https://doi.org/10.3233/FAIA230096,https://doi.org/10.3233/FAIA230096
https://dblp.org/rec/conf/hhai/DelobelleWB23,ResumeTailor: Improving Resume Quality Through Co-Creative Tools.,https://doi.org/10.3233/FAIA230116,https://doi.org/10.3233/FAIA230116
https://dblp.org/rec/conf/hhai/DierendonckFHHH24,Workshop on Responsible Applied Artificial InTelligence (Preface).,,https://ceur-ws.org/Vol-3825/prefaceW6.pdf
https://dblp.org/rec/conf/hhai/DoanFC23,Legal-Ethical Challenges and Technological Solutions to e-Health Data Consent in the EU.,https://doi.org/10.3233/FAIA230088,https://doi.org/10.3233/FAIA230088
https://dblp.org/rec/conf/hhai/DohK24,"""My Kind of Woman"": Analysing Gender Stereotypes in AI through The Averageness Theory and EU Law.",,https://ceur-ws.org/Vol-3825/paper4-1.pdf
https://dblp.org/rec/conf/hhai/Duarre024,Looking For Cognitive Bias In AI-Assisted Decision-Making.,,https://ceur-ws.org/Vol-3825/short1-1.pdf
https://dblp.org/rec/conf/hhai/Duarte23,Towards Responsible AI: Developing Explanations to Increase Human-AI Collaboration.,https://doi.org/10.3233/FAIA230126,https://doi.org/10.3233/FAIA230126
https://dblp.org/rec/conf/hhai/DushiNP23,Imagining the AI Landscape after the AI Act (Preface).,,https://ceur-ws.org/Vol-3456/preface1.pdf
https://dblp.org/rec/conf/hhai/DushiNP24,Imagining the AI Landscape after the AI Act (Preface).,,https://ceur-ws.org/Vol-3825/prefaceW4.pdf
https://dblp.org/rec/conf/hhai/Ed-DriouchGDM22,The Integration of Human Intelligence into Artificial Intelligence to Provide Medical Practice-Based Predictions.,https://doi.org/10.3233/FAIA220221,https://doi.org/10.3233/FAIA220221
https://dblp.org/rec/conf/hhai/EliseiHB24,RoboTrio2: Annotated Interactions of a Teleoperated Robot and Human Dyads for Data-Driven Behavioral Models.,,https://ceur-ws.org/Vol-3825/short3-1.pdf
https://dblp.org/rec/conf/hhai/EllisDSGS24,EASY-AI: sEmantic And compoSable glYphs for representing AI systems.,https://doi.org/10.3233/FAIA240187,https://doi.org/10.3233/FAIA240187
https://dblp.org/rec/conf/hhai/ErculianiBPG23,Egocentric Hierarchical Visual Semantics.,https://doi.org/10.3233/FAIA230095,https://doi.org/10.3233/FAIA230095
https://dblp.org/rec/conf/hhai/ErdoganDV24,Effective Maintenance of Computational Theory of Mind for Human-AI Collaboration.,https://doi.org/10.3233/FAIA240188,https://doi.org/10.3233/FAIA240188
https://dblp.org/rec/conf/hhai/ErdoganDVY22,Abstracting Minds: Computational Theory of Mind for Human-Agent Collaboration.,https://doi.org/10.3233/FAIA220199,https://doi.org/10.3233/FAIA220199
https://dblp.org/rec/conf/hhai/Esposito0P024,Trust in Deceptive Robots.,,https://ceur-ws.org/Vol-3825/extendedAbstract5-1.pdf
https://dblp.org/rec/conf/hhai/FabrisL24,Institutional Modelling: A Case Study of the Swedish Organ Donation System.,https://doi.org/10.3233/FAIA240224,https://doi.org/10.3233/FAIA240224
https://dblp.org/rec/conf/hhai/FarrellM23,False Hopes in Automated Abuse Detection (Short Paper).,,https://ceur-ws.org/Vol-3456/short3-1.pdf
https://dblp.org/rec/conf/hhai/Farshad23,Representation Learning for Semantic Scene Understanding.,https://doi.org/10.3233/FAIA230124,https://doi.org/10.3233/FAIA230124
https://dblp.org/rec/conf/hhai/FleinerV24,Towards Effective Management of Verbal Probability Expressions Using a Co-Learning Approach.,https://doi.org/10.3233/FAIA240189,https://doi.org/10.3233/FAIA240189
https://dblp.org/rec/conf/hhai/FontanaNMG22,Monitoring Fairness in HOLDA.,https://doi.org/10.3233/FAIA220205,https://doi.org/10.3233/FAIA220205
https://dblp.org/rec/conf/hhai/FregosiC24,A Frictional Design Approach: Towards Judicial AI and its Possible Applications.,,https://ceur-ws.org/Vol-3825/short1-2.pdf
https://dblp.org/rec/conf/hhai/FriedrichSTK22,Interactively Providing Explanations for Transformer Language Models.,https://doi.org/10.3233/FAIA220218,https://doi.org/10.3233/FAIA220218
https://dblp.org/rec/conf/hhai/GanterHHO24,Collaborative Hybrid Human AI Learning through Conceptual Exploration.,,https://ceur-ws.org/Vol-3825/tutorial.pdf
https://dblp.org/rec/conf/hhai/GeziciMBPRPG24,XAI in Healthcare.,,https://ceur-ws.org/Vol-3825/short2-1.pdf
https://dblp.org/rec/conf/hhai/GeziciMO23,The Ethical Impact Assessment of Selling Life Insurance to Titanic Passengers.,,https://ceur-ws.org/Vol-3456/paper1-3.pdf
https://dblp.org/rec/conf/hhai/GouveaTHS22,Annotating Sound Events Through Interactive Design of Interpretable Features.,https://doi.org/10.3233/FAIA220225,https://doi.org/10.3233/FAIA220225
https://dblp.org/rec/conf/hhai/GulyasBFL24,Keep Gesturing: A Game for Pragmatic Communication.,https://doi.org/10.3233/FAIA240225,https://doi.org/10.3233/FAIA240225
https://dblp.org/rec/conf/hhai/Gurcan24,LLM-Augmented Agent-Based Modelling for Social Simulations: Challenges and Opportunities.,https://doi.org/10.3233/FAIA240190,https://doi.org/10.3233/FAIA240190
https://dblp.org/rec/conf/hhai/HaliburtonGW0M24,Investigating Labeler Bias in Face Annotation for Machine Learning.,https://doi.org/10.3233/FAIA240191,https://doi.org/10.3233/FAIA240191
https://dblp.org/rec/conf/hhai/HaoTWBN24,Hybrid Intelligence for Healthcare (Preface).,,https://ceur-ws.org/Vol-3825/prefaceW2.pdf
https://dblp.org/rec/conf/hhai/HarbersHS24,Responsible AI in Practice: A Case Study on Designing a PSM Recommender.,,https://ceur-ws.org/Vol-3825/short6-5.pdf
https://dblp.org/rec/conf/hhai/Hartikainen24,Investigations to Facilitate Human-Centred AI Development in Manufacturing.,https://doi.org/10.3233/FAIA240210,https://doi.org/10.3233/FAIA240210
https://dblp.org/rec/conf/hhai/HartikainenSV24,Human-AI Collaboration in Smart Manufacturing: Key Concepts and Framework for Design.,https://doi.org/10.3233/FAIA240192,https://doi.org/10.3233/FAIA240192
https://dblp.org/rec/conf/hhai/Hettich24,What Happens to a Robotic Startup While It Evolves.,https://doi.org/10.3233/FAIA240226,https://doi.org/10.3233/FAIA240226
https://dblp.org/rec/conf/hhai/HolbrookHWMLSSA23,Investigating Human-Robot Overtrust During Crises (Short Paper).,,https://ceur-ws.org/Vol-3456/short4-5.pdf
https://dblp.org/rec/conf/hhai/Iyer22,Moral Reflection with AI - Necessary or Redundant?,https://doi.org/10.3233/FAIA220219,https://doi.org/10.3233/FAIA220219
https://dblp.org/rec/conf/hhai/Jarvela0HJMK23,Hybrid Intelligence - Human-AI Co-Evolution and Learning in Multirealities (HI).,https://doi.org/10.3233/FAIA230107,https://doi.org/10.3233/FAIA230107
https://dblp.org/rec/conf/hhai/JinB23,Review on the Application Areas of Decision-Making Algorithms in Smart Homes.,https://doi.org/10.3233/FAIA230076,https://doi.org/10.3233/FAIA230076
https://dblp.org/rec/conf/hhai/JorgeJT23,Artificial Trust for Decision-Making in Human-AI Teamwork: Steps and Challenges (Short Paper).,,https://ceur-ws.org/Vol-3456/short4-3.pdf
https://dblp.org/rec/conf/hhai/JorgeU23,MULTITTRUST - Multidisciplinary Perspectives on Human-AI Team Trust (Preface).,,https://ceur-ws.org/Vol-3456/preface4.pdf
https://dblp.org/rec/conf/hhai/Keswani23,Social Media Platform Structures and Their Implications (Short Paper).,,https://ceur-ws.org/Vol-3456/short3-3.pdf
